country_name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,217.78,222.21,222.29,226.99,227.5,227.55,229.78,231.07,220.1,230.35,231.98,232.63,226.22,231.47,251.09,232.37,243.54,290.19,243.28,244.81,168.64,215.66,94.63,198.53,108.04,99.76,118.64,112.15,105.51,105.17,96.12,92.5,101.25,99.02,98.78,99.86,100.05,100.18,98.61,100.17,101.22,102.19,103.38,103.34,99.38,103.26,106.13,106.71,105.91,103.84,103.97,0.0,0.0
Cyprus,0.0,102.91,103.13,92.19,91.2,127.6,124.83,149.9,149.67,163.74,150.27,171.58,163.01,114.98,136.63,115.93,125.23,124.0,126.17,134.98,138.79,140.38,136.98,138.24,142.25,136.89,124.09,129.71,145.01,153.98,137.48,105.17,133.2,139.9,107.94,137.88,127.31,100.13,116.25,121.11,111.83,106.88,111.76,105.83,116.14,94.82,89.04,82.4,70.26,68.35,68.69,72.81,64.87,61.67,64.05,68.3,64.25,0.0,0.0
Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.13,98.9,102.97,107.07,102.76,103.41,109.26,104.48,108.15,91.48,75.97,111.56,100.58,87.86,95.81,106.5,103.13,91.19,107.62,90.92,103.37,118.35,107.02,115.24,0.0,0.0
Germany,0.0,73.94,90.26,96.72,88.46,80.39,86.42,98.23,96.14,85.66,91.21,88.63,88.48,92.65,93.54,83.67,76.35,86.95,91.08,93.02,84.78,82.6,99.58,84.47,98.9,98.88,101.03,95.2,102.74,99.92,94.07,83.28,84.97,85.23,81.26,85.05,90.15,90.76,94.67,98.99,106.3,103.5,95.24,84.46,107.03,99.45,93.51,95.38,103.53,106.88,94.79,95.21,98.61,98.89,111.9,101.01,98.52,0.0,0.0
Djibouti,0.0,2.61,2.61,2.61,2.88,3.56,3.75,3.97,4.2,4.2,4.47,4.47,4.93,5.24,5.83,5.96,6.59,7.12,7.82,11.14,38.74,39.84,42.99,43.19,49.16,52.04,56.63,56.09,51.06,56.35,77.13,77.24,80.21,80.94,83.3,85.42,86.45,89.03,90.38,93.55,96.25,99.52,103.52,96.54,100.79,102.13,97.08,103.33,106.91,111.86,112.78,118.52,133.3,127.15,125.72,127.41,129.32,0.0,0.0
Dominica,0.0,88.18,85.39,85.9,103.49,116.82,113.83,113.17,123.15,128.65,110.62,105.95,105.54,97.09,106.83,111.51,124.76,123.76,138.75,100.97,88.16,113.57,118.03,118.39,123.97,125.32,153.35,165.77,185.7,159.99,163.29,153.19,145.21,150.66,128.7,115.05,136.56,132.57,121.66,118.86,119.55,108.0,105.67,95.21,98.86,98.61,102.53,106.7,105.37,109.82,108.44,107.55,111.13,111.35,111.61,114.32,115.34,0.0,0.0
Denmark,0.0,58.72,59.94,62.08,67.96,61.53,60.3,61.21,66.17,63.48,64.35,66.25,65.4,64.37,71.06,62.72,58.45,73.89,72.89,74.96,71.1,75.23,85.73,69.48,100.62,94.59,95.29,85.33,94.52,103.75,115.66,108.63,90.2,103.35,92.15,101.41,101.56,105.81,104.85,100.71,103.51,100.33,95.71,99.4,102.53,101.97,95.49,96.71,104.76,112.93,99.9,101.86,104.43,103.6,112.08,115.63,103.8,0.0,0.0
Dominican Republic,0.0,70.24,71.79,70.32,72.46,64.02,68.44,67.45,64.88,76.41,79.9,84.49,85.81,92.11,92.52,88.25,97.92,96.69,99.8,95.24,93.68,95.68,102.18,105.34,103.89,98.19,98.46,102.39,99.86,102.62,81.52,78.55,84.4,84.48,80.1,83.2,86.2,89.49,85.47,84.3,87.63,97.01,100.65,107.79,98.47,95.08,106.46,105.09,94.88,109.94,122.75,134.78,139.45,150.36,156.79,163.97,170.98,0.0,0.0
Algeria,0.0,43.36,46.14,46.84,40.21,46.79,28.13,31.21,41.85,37.31,39.0,39.99,34.43,31.68,34.43,38.72,34.79,25.56,25.44,30.09,33.1,33.98,26.62,27.76,30.43,42.06,42.68,40.23,34.92,40.5,35.59,53.61,58.86,54.37,45.34,54.68,71.97,51.32,60.14,66.98,53.62,62.47,65.86,83.71,94.23,98.21,107.57,89.86,97.32,128.63,137.54,153.67,159.93,179.09,141.64,152.18,154.33,0.0,0.0
East Asia & Pacific (excluding high income),0.0,19.45779120673513,20.514513748233494,21.190031747757146,22.36004587117189,23.570745240129902,25.006063370063334,25.073846970714442,25.51122211628885,25.918299745343912,27.688271266086893,28.494977950638997,27.71270114695028,30.863991977872903,31.224567685070653,32.066874080278026,32.37065886322893,33.022512068866334,36.08856178431487,37.06752068639913,37.79422453378005,39.77961990109827,42.69014782388193,45.33869872615658,48.79535154269494,48.032165176137404,49.08980559697718,50.76479095730713,51.89020674414147,53.455484308682,56.56251854645143,57.8078284566907,60.12895612852554,63.10300440572306,64.70693630660544,68.83275996936895,73.45942832063221,75.05552205567355,76.53012492263267,79.82859465475335,83.93535733503442,86.34457312674218,89.96001224989737,91.4467370240591,97.20650231520224,100.007425339407,103.48704005698407,108.66297995693313,114.77745925503012,116.92044518029864,119.96199464880563,125.69608528673854,130.77958157804903,133.03763220606203,134.88929588012158,0.0,0.0,0.0,0.0
Early-demographic dividend,0.0,29.593489186146734,30.383126896718213,31.444530900045333,32.676658473255635,32.15354416217108,32.28003653915052,34.373440942551454,35.574246750812755,36.51537971637183,38.17422339686337,39.16368184684066,38.41176869741651,39.814688994657025,40.98357387861907,43.019469449024456,43.29177129437943,45.42870503527177,47.49773424462458,46.67079132907135,48.68177924425377,51.577855865200085,51.94058702317034,53.9139538109668,55.76147088675572,57.4610846774208,58.868018085626595,58.775157265785076,62.507848355256066,64.01526309169337,66.63168030726251,68.04990350724736,70.37980447291287,71.9954679572518,73.52538127631685,76.74902402031627,80.16998128856596,80.45640085473417,83.35308885755818,86.03832443271072,86.8535357706979,88.42109825863913,87.85611359115548,94.02949203405998,95.06999881600031,100.8439635521454,105.11163110269706,110.64707586310298,112.6580006055077,111.44336627166179,118.77472672754857,124.4438748966692,126.51593473268555,131.08906284528126,133.36888519599606,0.0,0.0,0.0,0.0
East Asia & Pacific,0.0,22.07318265575986,23.22647112807622,23.936961810443915,25.28248179805354,26.373438765177895,28.110141360653476,28.13831361699154,29.00810425943737,29.166996406566927,30.691439109327447,31.388053251029344,30.76078012783878,33.92209405732716,34.235415057335736,35.29259346311424,35.59571939717537,36.41423280348102,39.62904308934709,40.53211021543381,40.57740370058508,42.813663559952246,45.38979458070997,48.352301904059324,51.684404275916926,50.98369085727974,52.0014668764867,53.34536332811581,54.49735644677267,56.04228343231661,58.8891594270341,59.77887392576599,62.388165679537344,64.92642361960228,66.359964530259,70.69730353191305,75.37422279233125,76.86235457496316,78.14377895670246,81.61241317909018,85.39461213929235,87.63988341157138,91.01269498833611,91.2670055468699,97.71062558229578,100.21726961742571,103.55320669262252,107.391026496133,113.5083938687046,115.81157242083997,118.52197568156575,124.36218113031404,129.39025011784383,131.3099794530073,133.07104305056453,0.0,0.0,0.0,0.0
Europe & Central Asia (excluding high income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1979193317976,92.26521294947521,80.06025031579217,81.7031073297838,80.21312106427146,84.26426629069388,75.1543774430013,76.70013823216794,81.38979686844364,86.66597773939111,89.41462331971154,87.411961063075,96.66011460325767,97.68532781244338,98.99586863898577,93.63646921911473,108.76348619208855,107.36933409636703,97.83568981462504,119.82684638106475,108.55298408225336,122.89212620418083,125.03918966297583,0.0,0.0,0.0,0.0
Europe & Central Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.38769697410505,92.98953512418481,85.29279305422354,86.0923006419365,90.8307478560457,92.44755850521003,88.49985460738567,90.55700566359596,93.2110437237217,93.92928027446983,94.51442063788693,91.1676222928846,101.82042845631325,98.06836854739983,97.00381743398967,94.18936350667732,103.82645035063958,104.32190092666872,97.20681983364211,108.54431628919885,100.04255960963876,109.6804569356192,112.30617480948551,0.0,0.0,0.0,0.0
Ecuador,0.0,43.59,44.22,44.54,53.91,57.15,52.04,49.88,52.87,51.92,51.27,50.23,47.18,47.3,52.71,52.97,52.73,54.44,49.32,48.45,52.71,52.16,50.88,42.13,47.19,53.0,54.88,56.78,62.35,63.26,67.15,59.74,74.12,77.93,87.89,85.38,90.66,95.71,83.55,100.73,83.49,96.62,89.87,96.54,100.99,99.78,99.24,102.92,106.95,116.41,122.74,117.47,111.89,102.61,114.41,122.67,110.28,0.0,0.0
"Egypt, Arab Rep.",0.0,21.54,26.83,27.67,28.22,28.64,28.74,27.77,30.11,32.43,32.06,32.94,33.7,33.72,34.0,34.99,36.12,35.11,36.78,39.28,40.25,39.92,41.7,42.21,42.12,45.52,49.39,51.63,50.02,51.68,56.09,56.54,61.6,64.0,63.0,68.81,75.53,76.87,76.08,82.46,86.77,85.17,89.29,90.82,95.91,98.64,105.45,108.13,112.1,113.03,103.7,108.65,114.98,111.15,116.51,119.97,124.61,0.0,0.0
Euro area,0.0,64.93198914288479,70.610473022771,73.10889661846419,71.21134020620819,71.96095255296478,71.88110810394315,76.7962820898614,76.7470112910119,73.71824675757904,78.14677753256747,76.82898555361885,75.69385090388872,83.41269084622994,82.87092814910973,79.88859826947427,76.1577814952203,75.5068901464135,82.58578122909054,87.5287110753146,88.08715295324141,82.25253460041347,90.36797582377415,85.80000352895725,91.95125383440892,91.07617259873048,90.4756017727257,94.32424091487428,89.93896084964172,93.74948337030989,90.6564734483635,90.2412696077691,93.47761414077884,89.23428054670106,87.4560214779115,85.98791615026774,95.94069165668081,96.837283012417,95.34558024810265,100.24852652332808,101.8128553029403,98.05886166329044,97.98649224987066,94.55952157189199,104.78569208275398,98.07206048606709,96.03814161462458,94.87308235170487,98.39284393168467,101.1676524104033,97.07201276425813,99.63214934296762,92.81813018479495,99.34259068517403,99.76233954942775,0.0,0.0,0.0,0.0
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.49,99.52,83.89,67.59,71.61,133.6,107.59,70.55,90.2,56.32,67.1,68.51,119.28,112.2,129.47,59.36,82.6,78.38,77.05,80.21,79.18,75.67,76.65,80.32,0.0,0.0
Spain,0.0,47.07,46.07,55.28,47.38,49.0,53.24,48.34,52.86,50.46,53.51,54.83,60.78,67.48,66.59,66.78,63.99,58.46,71.18,74.58,75.69,65.33,76.27,65.49,82.14,77.84,76.99,89.52,76.84,84.88,88.9,81.51,85.36,79.34,73.92,63.36,91.71,101.79,92.74,91.9,102.5,102.71,99.78,114.29,104.9,91.68,103.42,102.27,99.89,102.31,105.54,109.43,87.56,120.78,101.86,107.08,108.71,0.0,0.0
Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.21,136.34,106.59,107.63,104.86,106.71,89.3,84.39,125.91,105.21,92.49,89.41,89.99,117.24,92.77,131.97,118.57,128.83,114.2,128.85,145.73,148.68,172.43,225.42,148.02,0.0,0.0
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.77,52.38,60.79,72.5,73.12,65.02,70.82,74.33,80.13,78.5,81.78,88.86,105.22,105.92,107.96,113.01,127.43,138.26,146.93,158.37,169.39,181.65,195.79,187.61,0.0,0.0
European Union,0.0,68.40406879037432,71.45404712598732,75.44546037065892,75.10295064240819,75.07885201425007,76.87595266434907,81.02278899570236,81.49109531792233,78.57847071457493,81.76593371530313,81.04324595147918,82.06621433854166,88.51816830155938,87.91577484124416,84.35736083075683,83.79577589343782,82.63608368677738,89.3755869831066,93.1137746628762,90.18997580139612,88.69767429621109,96.62633750255372,91.71778250260732,100.13655873042117,96.66053346632496,97.9236196792667,98.07502812541881,95.82948548287342,99.26551495126091,96.1893796944413,94.9749368173672,93.42692100220498,93.29987640707358,89.06246691511649,89.8923010965265,97.80972037941906,98.56617513911368,97.44870006213979,100.14457321150219,99.88908754752545,98.78843231047908,97.34310742148186,93.66085184656379,106.3475306612211,97.87388687944727,95.28423563611089,92.44757073131424,99.68640797588591,101.14531376754226,96.6832426586038,100.54935156460442,92.72067920538412,100.51144215810073,103.3519042530699,0.0,0.0,0.0,0.0
Fragile and conflict affected situations,0.0,31.731258696168027,34.386626564353456,34.32839342366557,35.860354965063124,35.93138243054263,35.03160286266555,38.10905527586375,38.83892377185541,40.36582710647253,40.14229945962549,41.818268199598315,43.86690828310729,43.14846400617862,46.78201333096624,48.03356294368672,49.28781200699171,48.60953860284074,50.732444277906225,49.716817491570524,54.25835322299937,56.69617427303004,57.131414621554256,57.08489261110077,57.21446049938325,62.26358454317846,63.062402831762874,60.8752865698894,65.65760348303021,61.98128435818947,64.37135112109847,65.77852375576151,69.02434014681285,70.77834112448801,74.49559666664081,74.7675877522232,79.96669655713357,78.91208304295385,83.15557215449766,83.2004146056261,85.4413735859451,88.75330721730717,91.57624350792362,94.06362401442414,96.20202682093415,100.78198272560552,106.50565067849975,106.3443736905788,107.61728709184425,111.87739613559515,115.69486145736323,116.7467882993485,116.59722708245879,119.33488049435347,120.45211593928444,0.0,0.0,0.0,0.0
Finland,0.0,62.28,48.94,64.06,55.13,70.28,61.29,65.28,66.19,66.26,79.39,76.08,73.33,68.16,70.35,84.36,99.51,74.98,81.29,83.0,88.61,65.44,88.88,103.88,95.22,90.25,92.14,56.12,82.53,103.57,110.85,89.99,77.27,92.6,93.88,93.71,97.44,102.62,75.31,85.31,105.09,97.15,103.13,95.49,94.05,107.46,98.49,104.46,103.2,108.03,85.97,98.86,90.09,101.56,103.98,93.84,92.81,0.0,0.0
Fiji,0.0,62.87,76.63,88.59,86.73,78.71,76.48,74.72,92.75,84.57,92.07,82.42,74.03,76.27,68.79,68.54,71.25,80.96,82.21,105.21,92.64,103.45,107.9,72.3,118.53,93.19,116.13,87.81,91.74,112.46,114.92,97.05,101.21,101.51,107.85,111.45,108.14,101.2,76.26,104.18,103.83,91.91,96.94,86.94,96.74,98.32,104.94,90.48,88.08,83.38,72.2,83.69,65.31,75.99,78.86,74.93,72.15,0.0,0.0
France,0.0,63.87,81.68,73.13,74.48,79.96,72.25,77.95,81.25,74.34,83.33,81.03,78.4,92.07,86.97,78.19,77.22,73.7,83.97,92.25,90.37,83.73,95.36,86.71,97.15,96.24,93.1,97.6,95.2,95.66,96.69,89.62,99.25,89.75,90.68,92.5,100.69,100.84,101.64,105.3,103.11,94.57,103.42,89.47,105.64,99.03,95.33,92.58,98.85,102.06,96.44,99.03,95.33,94.48,103.55,101.84,88.12,0.0,0.0
Faroe Islands,0.0,121.02,115.03,129.31,106.53,99.56,112.45,99.49,103.32,85.49,113.98,90.64,81.94,73.71,74.2,70.09,94.41,90.57,90.57,90.57,90.57,90.57,90.57,92.66,94.06,97.54,97.54,97.54,97.54,97.54,101.03,103.03,105.73,105.08,105.4,105.48,105.35,105.05,104.61,104.07,103.44,102.75,101.85,101.15,100.52,99.97,99.51,97.54,99.22,99.47,98.56,101.5,104.51,111.48,112.89,103.99,104.07,0.0,0.0
"Micronesia, Fed. Sts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.1,0.1,108.26,108.33,108.44,108.47,108.64,108.68,108.72,108.74,108.76,104.74,99.78,95.47,96.75,95.07,94.68,94.24,93.72,91.75,99.62,116.62,136.22,100.22,0.0,0.0
Gabon,0.0,34.35,34.68,33.75,33.22,33.41,33.9,34.8,36.75,36.54,38.23,39.69,40.66,41.91,42.78,44.06,45.58,50.88,55.22,58.85,62.48,60.38,62.43,64.74,66.08,66.64,70.34,71.75,76.09,76.95,76.36,86.05,82.7,80.11,82.2,83.58,88.48,91.07,95.14,93.13,98.29,96.19,98.42,98.95,97.93,99.81,102.26,105.32,110.57,109.62,113.82,120.64,120.53,125.49,124.48,125.26,126.79,0.0,0.0
United Kingdom,0.0,56.09,63.6,64.0,69.05,71.31,66.84,71.95,70.56,70.43,74.59,78.39,74.73,78.4,79.97,64.63,62.53,78.88,82.9,81.72,88.07,84.62,97.12,90.18,111.21,98.47,103.42,99.28,100.85,102.89,104.91,105.74,110.42,103.8,98.86,98.0,109.22,108.02,104.29,107.09,105.5,92.96,104.84,99.2,101.33,101.02,97.65,92.58,106.81,102.7,101.68,106.29,91.9,96.66,112.3,110.18,98.12,0.0,0.0
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.35,132.74,135.42,152.32,138.27,141.42,124.68,139.3,100.95,105.25,92.08,121.68,99.47,132.09,68.44,92.67,75.24,73.29,60.91,79.59,73.48,100.04,80.78,78.59,77.54,0.0,0.0
Ghana,0.0,27.43,27.79,28.29,32.18,28.72,29.1,31.78,30.53,33.08,34.46,35.9,34.79,35.12,40.02,36.95,32.2,27.95,27.33,28.52,28.46,27.71,25.33,25.28,33.43,32.89,36.17,36.95,38.05,42.55,34.27,53.38,52.6,57.11,53.75,62.66,68.07,66.53,73.01,77.74,78.19,81.4,90.4,93.74,97.47,99.74,102.79,99.89,112.36,124.67,127.66,132.56,140.2,144.81,151.66,152.1,154.28,0.0,0.0
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,0.0,35.73,36.2,33.88,35.46,34.68,37.67,39.53,40.64,40.25,41.81,43.27,41.2,41.58,41.9,42.71,44.55,44.98,45.14,46.56,47.02,47.31,47.87,48.24,50.76,51.78,52.2,52.77,54.18,57.6,60.72,64.32,68.03,69.06,72.97,73.04,74.01,76.04,78.86,81.6,86.59,85.21,89.21,93.26,96.93,100.64,102.43,106.53,111.3,110.12,117.39,123.26,125.98,131.01,128.2,131.11,133.94,0.0,0.0
"Gambia, The",0.0,69.28,70.42,69.94,72.57,80.08,86.68,77.2,85.21,79.45,81.31,87.12,75.56,90.18,82.08,79.29,77.69,58.28,78.51,45.98,48.47,74.69,93.14,70.38,71.47,61.79,74.69,76.62,70.23,83.84,57.35,65.66,50.35,59.91,62.4,59.68,47.1,61.0,59.17,91.03,101.86,112.49,64.48,85.21,109.6,91.83,98.57,65.08,101.09,124.59,145.03,85.13,107.72,97.17,80.17,96.16,105.32,0.0,0.0
Guinea-Bissau,0.0,41.01,41.25,39.77,38.54,34.88,32.75,32.03,32.29,30.4,31.13,27.71,29.91,28.61,29.71,34.67,39.59,36.33,33.87,35.4,36.45,40.5,46.33,41.08,50.9,50.5,55.15,54.37,52.75,58.67,61.36,58.02,61.53,62.41,63.1,66.57,68.71,74.43,76.99,81.94,86.91,90.67,90.88,90.12,94.72,100.57,104.71,104.97,121.32,124.53,131.01,127.18,134.99,143.55,140.22,144.79,148.35,0.0,0.0
Equatorial Guinea,0.0,114.66,132.14,133.34,144.09,140.76,147.45,141.52,150.75,124.67,143.1,108.55,75.21,78.74,79.88,67.73,58.12,56.83,58.58,60.22,66.0,73.35,67.1,68.13,71.99,70.74,72.34,78.37,78.18,73.99,95.03,91.06,87.28,84.05,84.58,86.54,88.9,90.31,88.07,90.49,94.82,95.0,92.63,96.26,97.6,100.56,101.84,105.85,106.93,105.38,108.63,110.03,112.36,113.32,114.72,114.96,115.53,0.0,0.0
Greece,0.0,54.43,43.61,50.41,48.79,52.79,54.81,56.15,54.67,55.53,61.15,59.54,63.02,64.11,70.23,75.43,68.97,69.02,75.55,71.06,83.49,87.39,87.81,84.43,88.68,94.25,87.42,84.43,92.11,97.96,81.05,99.36,99.75,94.93,102.31,103.16,102.41,95.5,100.47,107.4,108.41,105.68,105.9,96.41,99.86,104.55,95.59,90.55,92.17,93.37,93.13,93.66,95.47,84.24,87.16,86.21,92.9,0.0,0.0
Grenada,0.0,130.94,139.81,149.36,140.61,176.89,175.97,194.43,199.64,197.53,190.28,172.1,163.12,154.26,147.27,151.17,176.43,172.26,178.42,187.59,170.93,184.05,162.4,151.9,169.29,152.92,162.5,182.55,159.42,155.03,158.61,154.48,150.53,158.83,164.06,151.08,146.76,140.93,138.99,145.11,144.75,131.86,150.61,132.72,138.93,74.48,86.59,90.84,90.5,91.19,92.79,96.06,96.9,97.63,144.14,143.49,133.16,0.0,0.0
Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,0.0,16.98,18.9,20.86,22.3,23.2,23.84,22.69,26.01,26.73,27.15,26.63,29.77,32.34,35.24,34.89,37.15,40.22,41.04,40.14,42.09,42.46,42.36,38.85,39.91,41.55,43.18,42.87,44.32,48.25,52.3,53.94,56.12,57.33,58.62,64.55,68.71,70.41,74.65,74.88,76.64,82.2,87.72,89.64,96.56,99.58,103.86,115.97,119.76,127.6,126.76,131.53,139.8,148.62,159.13,164.86,165.92,0.0,0.0
Guam,0.0,25.7,27.53,27.61,27.26,30.59,30.84,36.08,38.49,42.85,38.64,40.38,42.52,44.05,45.11,49.7,43.54,51.16,59.3,59.41,54.15,60.7,61.01,63.46,64.24,66.74,68.43,69.52,71.89,71.84,74.12,75.3,77.44,78.91,83.86,87.48,93.39,93.74,94.1,94.65,95.41,95.36,97.13,96.77,99.19,99.21,101.6,103.74,104.94,90.94,94.6,95.64,85.86,84.69,85.29,75.48,74.05,0.0,0.0
Guyana,0.0,71.62,73.37,64.65,73.66,73.13,75.41,74.54,67.48,76.98,73.4,78.53,68.4,65.61,82.57,79.14,72.25,81.37,88.23,77.21,79.82,84.05,84.07,74.21,77.36,75.07,78.45,71.54,67.7,64.11,58.6,71.28,76.96,82.04,89.2,106.7,108.27,112.31,101.66,111.47,101.36,107.08,105.09,110.51,108.57,92.97,98.46,97.4,97.45,104.65,107.34,113.47,111.33,128.73,120.93,144.86,126.46,0.0,0.0
High income,0.0,53.898316452625345,56.33270830125045,59.06289362935303,58.36311915363418,59.965993620042575,60.87975336317522,63.403605278698045,65.41436446639668,64.08798142998242,64.26108430795642,67.03309256699823,66.90538815025087,71.96016551778209,69.29499782094152,71.70985313011535,70.96037576164251,73.57327095270675,77.43817328619446,81.89594364101478,76.78409113329023,81.39342977078068,84.63681090972223,74.25090777429965,84.85751422675305,86.53468474845069,84.45027171555768,84.82300775177053,78.4487090171363,85.44471625830768,87.39853120492438,85.3715640841477,89.88660982300725,84.35848956868763,90.47941001703252,85.81248239259065,94.04628255917693,95.45680048033925,95.15946107703459,97.46328186452698,98.57159416670375,95.72207213735055,93.38822264273998,92.48306218564292,104.14733611170087,99.68533830163695,96.9975125187127,97.6263167544478,100.73559161859681,103.73886697482422,101.24852570924372,101.89207746058997,99.44471772721104,106.50749552627303,109.34485036608129,0.0,0.0,0.0,0.0
"Hong Kong SAR, China",0.0,286.52,263.25,224.73,187.19,217.78,346.37,397.59,344.82,371.94,392.22,411.03,384.74,374.69,375.34,357.25,369.57,384.04,346.03,368.73,383.57,369.53,348.46,342.51,322.48,293.19,308.04,300.06,302.34,298.14,242.12,234.48,201.4,190.06,198.16,190.95,167.13,162.24,146.33,132.31,114.06,98.68,96.86,97.2,98.65,99.29,102.05,102.54,101.38,100.12,99.65,100.0,106.67,104.87,102.31,100.94,101.25,0.0,0.0
Honduras,0.0,32.43,32.47,32.35,35.97,36.76,44.09,50.71,53.9,56.1,53.74,57.91,61.53,58.51,53.23,42.33,50.17,56.63,61.1,66.14,66.17,68.7,69.15,65.62,61.95,64.04,63.97,67.72,68.43,69.86,72.68,70.66,71.95,74.88,73.43,73.75,82.21,81.61,79.44,63.27,69.83,75.06,79.24,90.17,95.55,104.13,100.32,107.76,108.51,109.75,115.87,121.44,129.88,121.4,123.82,128.74,132.31,0.0,0.0
Heavily indebted poor countries (HIPC),0.0,34.01189756697314,35.51029910911674,36.531956011413406,37.95198683534322,37.67682226386468,38.82938348905461,41.551400600967064,41.947575933079165,44.084567890029064,45.709633432723344,46.87417053651356,47.211013115882416,48.00892288837267,50.80184824505485,52.073098771612194,51.824149618273744,51.165139792101314,51.95139474178938,50.90915052097712,51.27578109863661,53.61761508770145,53.699636760270295,54.06454466801955,54.278780162798924,57.20851304774341,59.05524745261333,58.79782561321382,61.801010535207816,62.407107264785104,62.70898055023714,68.25856213977656,67.23328200571184,67.9405648134061,68.47720284497628,71.69325198815572,76.56296280366304,76.7304936244682,80.32120686378646,82.43619490904841,82.62888563949053,87.22056920857503,90.0858603685975,93.9708185204773,95.7981426669826,101.53949801920692,104.66548676412319,105.66688397947031,109.5061587048889,116.10538806684565,124.18240826125,127.34184095060435,134.71588130923104,140.72619208901222,145.45058066617352,0.0,0.0,0.0,0.0
Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.93,85.46,82.31,87.27,91.77,95.34,106.44,102.82,77.83,90.86,99.27,72.32,94.72,98.96,106.32,100.63,130.23,124.72,114.62,113.29,96.17,120.71,111.33,117.61,133.22,0.0,0.0
